Station 501;;
1 jan 2015 - 22 nov 2015;;
per uur;;
;;
timestamp;evenrate;pressure
;[events/hour];[hPa]
1429372800;2137;1026
1429376400;2114;1025
1429380000;2257;1026
1429383600;2091;1026
1429387200;2199;1026
1429390800;2165;1026
1429394400;2282;1024
1429398000;2190;1024
1429401600;2324;1024
1429405200;2283;1024
1429408800;2290;1023
1429412400;2223;1022
1429416000;2324;1022
1429419600;2286;1021
1429423200;2278;1021
1429426800;2341;1021
1429430400;2259;1021
1429434000;2283;1021
1429437600;2237;1021
1429441200;2150;1021
1429444800;2188;1021
1429448400;2230;1021
1429452000;2209;1021
1429455600;2130;1021
1429459200;2230;1021
1429462800;2228;1022
1429466400;2236;1022
1429470000;2227;1022
1429473600;2187;1023
1429477200;2212;1024
1429480800;2246;1024
1429484400;2201;1024
1429488000;2315;1024
1429491600;2305;1025
1429495200;2209;1025
1429498800;2247;1025
1429502400;2271;1026
1429506000;2273;1026
1429509600;2188;1027
1429513200;2141;1027
1429516800;2122;1028
1429520400;2062;1028
1429524000;2068;1029
1429527600;2092;1029
1429531200;2092;1029
1429534800;2038;1029
1429538400;2066;1028
1429542000;2109;1028
1429545600;2176;1028
1429549200;2106;1028
1429552800;2167;1028
1429556400;2125;1029
1429560000;2081;1029
1429563600;2133;1029
1429567200;2236;1029
1429570800;2082;1029
1429574400;2097;1029
1429578000;2180;1030
1429581600;2103;1030
1429585200;2246;1030
1429588800;2181;1029
1429592400;2158;1030
1429596000;2078;1030
1429599600;2087;1031
1429603200;2135;1031
1429606800;2031;1031
1429610400;1976;1031
1429614000;2099;1031
1429617600;1899;1031
1429621200;2092;1032
1429624800;2138;1031
1429628400;2144;1031
1429632000;2138;1031
1429635600;2117;1031
1429639200;2085;1031
1429642800;2002;1031
1429646400;2096;1032
1429650000;2073;1032
1429653600;2112;1031
1429657200;2178;1031
1429660800;2092;1031
1429664400;2164;1031
1429668000;2161;1031
1429671600;2111;1030
1429675200;2164;1030
1429678800;2241;1030
1429682400;2184;1029
1429686000;2222;1029
1429689600;2111;1029
1429693200;2145;1029
1429696800;2224;1029
1429700400;2161;1028
1429704000;2061;1028
1429707600;2179;1027
1429711200;2149;1027
1429714800;2194;1026
1429718400;2137;1025
1429722000;2144;1025
1429725600;2164;1025
1429729200;2238;1025
1429732800;2216;1024
1429736400;2252;1024
1429740000;2254;1023
1429743600;2211;1023
1429747200;2270;1023
1429750800;2246;1022
1429754400;2234;1022
1429758000;2264;1021
1429761600;2282;1021
1429765200;2291;1021
1429768800;2227;1020
1429772400;2282;1020
1429776000;2167;1020
1429779600;2184;1020
1429783200;2240;1020
1429786800;2268;1019
1429790400;2375;1018
1429794000;2246;1018
1429797600;2289;1017
1429801200;2232;1017
1429804800;2377;1016
1429808400;2206;1016
1429812000;2207;1016
1429815600;2293;1015
1429819200;2268;1015
1429822800;2310;1015
1429826400;2283;1014
1429830000;2465;1014
1429833600;2392;1014
1429837200;2425;1013
1429840800;2420;1013
1429844400;2355;1012
1429848000;2512;1012
1429851600;2292;1012
1429855200;2391;1012
1429858800;2349;1012
1429862400;2280;1011
1429866000;2324;1011
1429869600;2321;1011
1429873200;2348;1010
1429876800;2303;1010
1429880400;2321;1009
1429884000;2323;1009
1429887600;2269;1008
1429891200;2314;1008
1429894800;2337;1008
1429898400;2425;1007
1429902000;2381;1007
1429905600;2421;1007
1429909200;2475;1007
1429912800;2372;1006
1429916400;2375;1006
1429920000;2509;1006
1429923600;2448;1006
1429927200;2362;1006
1429930800;2442;1005
1429934400;2390;1005
1429938000;2484;1005
1429941600;2537;1005
1429945200;2384;1005
1429948800;2453;1005
1429952400;2504;1005
1429956000;2377;1005
1429959600;2424;1005
1429963200;2378;1004
1429966800;2388;1004
1429970400;2474;1004
1429974000;2429;1004
1429977600;2411;1004
1429981200;2468;1004
1429984800;2477;1004
1429988400;2462;1005
1429992000;2516;1005
1429995600;2449;1005
1429999200;2426;1005
1430002800;2425;1005
1430006400;2400;1005
1430010000;2440;1004
1430013600;2457;1004
1430017200;2554;1004
1430020800;2539;1004
1430024400;2386;1004
1430028000;2438;1004
1430031600;2479;1004
1430035200;2492;1004
1430038800;2509;1005
1430042400;2349;1005
1430046000;2494;1005
1430049600;2476;1005
1430053200;2418;1005
1430056800;2505;1005
1430060400;2406;1005
1430064000;2554;1005
1430067600;2481;1005
1430071200;2580;1005
1430074800;2473;1005
1430078400;2506;1005
1430082000;2445;1006
1430085600;2428;1005
1430089200;2450;1005
1430092800;2499;1005
1430096400;2484;1005
1430100000;2492;1005
1430103600;2516;1005
1430107200;2514;1006
1430110800;2456;1006
1430114400;2459;1007
1430118000;2390;1007
1430121600;2473;1007
1430125200;2372;1008
1430128800;2381;1008
1430132400;2339;1008
1430136000;2439;1008
1430139600;2346;1009
1430143200;2294;1009
1430146800;2383;1009
1430150400;2377;1009
1430154000;2362;1009
1430157600;2397;1010
1430161200;2438;1010
1430164800;2385;1011
1430168400;2484;1010
1430172000;2424;1010
1430175600;2443;1010
1430179200;2490;1010
1430182800;2433;1010
1430186400;2444;1011
1430190000;2415;1011
1430193600;2447;1011
1430197200;2530;1011
1430200800;2399;1011
1430204400;2376;1011
1430208000;2386;1012
1430211600;2438;1012
1430215200;2366;1013
1430218800;2308;1014
1430222400;2237;1014
1430226000;2251;1015
1430229600;2384;1016
1430233200;2344;1016
1430236800;2242;1016
1430240400;2348;1017
1430244000;2325;1017
1430247600;2341;1017
1430251200;2272;1018
1430254800;2350;1018
1430258400;2339;1017
1430262000;2362;1017
1430265600;2283;1017
1430269200;2317;1017
1430272800;2441;1017
1430276400;2368;1016
1430280000;2366;1016
1430283600;2336;1016
1430287200;2342;1016
1430290800;2363;1016
1430294400;2346;1015
1430298000;2305;1015
1430301600;2365;1014
1430305200;2310;1013
1430308800;2335;1012
1430312400;2312;1012
1430316000;2352;1012
1430319600;2335;1011
1430323200;2355;1011
1430326800;2335;1011
1430330400;2395;1011
1430334000;2388;1011
1430337600;2446;1011
1430341200;2450;1011
1430344800;2454;1011
1430348400;2436;1011
1430352000;2436;1011
1430355600;2506;1011
1430359200;2493;1010
1430362800;2357;1010
1430366400;2464;1010
1430370000;2486;1010
1430373600;2383;1010
1430377200;2409;1010
1430380800;2448;1010
1430384400;2410;1010
1430388000;2442;1009
1430391600;2440;1009
1430395200;2338;1009
1430398800;2480;1009
1430402400;2390;1008
1430406000;2442;1008
1430409600;2322;1008
1430413200;2380;1008
1430416800;2429;1008
1430420400;2446;1009
1430424000;2422;1009
1430427600;2530;1009
1430431200;2410;1009
1430434800;2528;1009
1430438400;2432;1009
1430442000;2448;1009
1430445600;2410;1008
1430449200;2365;1008
1430452800;2494;1008
1430456400;2406;1008
1430460000;2389;1008
1430463600;2476;1008
1430467200;2377;1008
1430470800;2320;1008
1430474400;2417;1008
1430478000;2346;1008
1430481600;2331;1008
1430485200;2421;1008
1430488800;2470;1008
1430492400;2401;1008
1430496000;2354;1008
1430499600;2400;1008
1430503200;2516;1008
1430506800;2458;1008
1430510400;2379;1009
1430514000;2445;1009
1430517600;2358;1010
1430521200;2416;1010
1430524800;2528;1010
1430528400;2443;1010
1430532000;2423;1010
1430535600;2412;1010
1430539200;2412;1011
1430542800;2381;1011
1430546400;2360;1011
1430550000;2348;1012
1430553600;2245;1012
1430557200;2272;1012
1430560800;2341;1012
1430564400;2350;1011
1430568000;2314;1011
1430571600;2342;1011
1430575200;2380;1010
1430578800;2257;1010
1430582400;2417;1010
1430586000;2333;1009
1430589600;2325;1009
1430593200;2255;1009
1430596800;2460;1009
1430600400;2355;1008
1430604000;2331;1006
1430607600;2428;1006
1430611200;2382;1006
1430614800;2445;1006
1430618400;2517;1005
1430622000;2420;1004
1430625600;2465;1004
1430629200;2343;1002
1430632800;2578;1003
1430636400;2446;1002
1430640000;2410;1001
1430643600;2525;1000
1430647200;2586;1000
1430650800;2409;999
1430654400;2507;998
1430658000;2581;998
1430661600;2573;997
1430665200;2561;997
1430668800;2697;996
1430672400;2559;997
1430676000;2567;997
1430679600;2610;998
1430683200;2443;999
1430686800;2545;1000
1430690400;2471;1001
1430694000;2437;1001
1430697600;2421;1001
1430701200;2510;1002
1430704800;2421;1002
1430708400;2467;1002
1430712000;2421;1002
1430715600;2472;1002
1430719200;2421;1003
1430722800;2505;1004
1430726400;2479;1004
1430730000;2455;1005
1430733600;2357;1005
1430737200;2326;1006
1430740800;2320;1006
1430744400;2334;1006
1430748000;2363;1005
1430751600;2396;1005
1430755200;2333;1004
1430758800;2422;1004
1430762400;2395;1003
1430766000;2387;1002
1430769600;2438;1002
1430773200;2463;1001
1430776800;2563;995
1430780400;2602;995
1430784000;2631;995
1430787600;2650;993
1430791200;2700;991
1430794800;2593;990
1430798400;2589;990
1430802000;2733;991
1430805600;2516;991
1430809200;2630;991
1430812800;2607;992
1430816400;2548;992
1430820000;2590;992
1430823600;2495;992
1430827200;2557;995
1430830800;2476;996
1430834400;2455;999
1430838000;2507;1000
1430841600;2469;1002
1430845200;2526;1003
1430848800;2456;1003
1430852400;2428;1004
1430856000;2422;1004
1430859600;2483;1005
1430863200;2441;1005
1430866800;2408;1005
1430870400;2454;1005
1430874000;2499;1005
1430877600;2400;1005
1430881200;2433;1005
1430884800;2409;1005
1430888400;2468;1005
1430892000;2311;1006
1430895600;2350;1006
1430899200;2321;1006
1430902800;2369;1006
1430906400;2433;1006
1430910000;2433;1005
1430913600;2425;1006
1430917200;2300;1006
1430920800;2368;1006
1430924400;2433;1006
1430928000;2413;1005
1430931600;2459;1006
1430935200;2428;1006
1430938800;2387;1006
1430942400;2388;1007
1430946000;2393;1007
1430949600;2322;1008
1430953200;2444;1008
1430956800;2416;1008
1430960400;2414;1009
1430964000;2412;1009
1430967600;2449;1010
1430971200;2338;1010
1430974800;2387;1011
1430978400;2429;1012
1430982000;2330;1013
1430985600;2246;1014
1430989200;2273;1014
1430992800;2190;1015
1430996400;2272;1015
1431000000;2177;1016
1431003600;2238;1016
1431007200;2228;1016
1431010800;2344;1016
1431014400;2266;1016
1431018000;2292;1016
1431021600;2292;1016
1431025200;2340;1016
1431028800;2308;1017
1431032400;2324;1016
1431036000;2350;1016
1431039600;2288;1016
1431043200;2321;1016
1431046800;2298;1016
1431050400;2307;1015
1431054000;2363;1015
1431057600;2315;1015
1431061200;2308;1015
1431064800;2277;1015
1431068400;2246;1015
1431072000;2312;1014
1431075600;2237;1014
1431079200;2290;1014
1431082800;2356;1014
1431086400;2160;1013
1431090000;2144;1013
1431093600;2271;1013
1431097200;2304;1013
1431100800;2268;1013
1431104400;2254;1012
1431108000;2390;1012
1431111600;2356;1012
1431115200;2353;1012
1431118800;2299;1012
1431122400;2457;1010
1431126000;2347;1010
1431129600;2365;1010
1431133200;2325;1010
1431136800;2383;1010
1431140400;2253;1009
1431144000;2413;1010
1431147600;2338;1010
1431151200;2387;1011
1431154800;2372;1011
1431158400;2372;1012
1431162000;2326;1012
1431165600;2315;1013
1431169200;2294;1013
1431172800;2362;1013
1431176400;2278;1014
1431180000;2273;1014
1431183600;2269;1015
1431187200;2332;1015
1431190800;2251;1015
1431194400;2287;1015
1431198000;2294;1017
1431201600;2186;1018
1431205200;2248;1018
1431208800;2261;1021
1431212400;2205;1021
1431216000;2208;1021
1431219600;2209;1022
1431223200;2308;1022
1431226800;2225;1023
1431230400;2215;1023
1431234000;2202;1024
1431237600;2070;1024
1431241200;2209;1025
1431244800;2143;1025
1431248400;2117;1025
1431252000;2168;1025
1431255600;2190;1025
1431259200;2133;1025
1431262800;2173;1024
1431266400;2060;1024
1431270000;2248;1024
1431273600;2161;1023
1431277200;2133;1022
1431280800;2165;1022
1431284400;2099;1022
1431288000;2230;1022
1431291600;2142;1022
1431295200;2170;1021
1431298800;2097;1021
1431302400;2261;1021
1431306000;2213;1021
1431309600;2196;1020
1431313200;2214;1020
1431316800;2200;1019
1431320400;2172;1019
1431324000;2243;1019
1431327600;2295;1019
1431331200;2193;1018
1431334800;2183;1018
1431338400;2133;1017
1431342000;2210;1017
1431345600;2256;1017
1431349200;2239;1017
1431352800;2217;1017
1431356400;2205;1017
1431360000;2275;1017
1431363600;2184;1016
1431367200;2226;1016
1431370800;2238;1017
1431374400;2357;1016
1431378000;2174;1016
1431381600;2202;1015
1431385200;2299;1015
1431388800;2286;1015
1431392400;2305;1015
1431396000;2350;1014
1431399600;2293;1014
1431403200;2223;1014
1431406800;2308;1013
1431410400;2276;1013
1431414000;2262;1013
1431417600;2234;1013
1431421200;2237;1013
1431424800;2220;1014
1431428400;2287;1015
1431432000;2255;1015
1431435600;2230;1015
1431439200;2299;1016
1431442800;2364;1017
1431446400;2289;1017
1431450000;2353;1017
1431453600;2295;1017
1431457200;2314;1018
1431460800;2266;1018
1431464400;2191;1019
1431468000;2293;1019
1431471600;2217;1019
1431475200;2158;1019
1431478800;2232;1019
1431482400;2219;1019
1431486000;2306;1018
1431489600;2266;1019
1431493200;2298;1019
1431496800;2192;1019
1431500400;2257;1019
1431504000;2282;1018
1431507600;2276;1018
1431511200;2146;1018
1431514800;2223;1017
1431518400;2206;1017
1431525600;1737;1016
1431529200;2306;1016
1431532800;2349;1015
1431536400;2215;1015
1431540000;2353;1015
1431543600;2369;1015
1431547200;2414;1015
1431550800;2418;1015
1431554400;2355;1015
1431558000;2345;1015
1431561600;2420;1015
1431565200;2434;1015
1431568800;2384;1015
1431572400;2461;1015
1431576000;2341;1014
1431579600;2386;1014
1431583200;2319;1014
1431586800;2291;1014
1431590400;2333;1014
1431594000;2385;1014
1431597600;2406;1013
1431601200;2375;1013
1431604800;2367;1012
1431608400;2369;1012
1431612000;2337;1011
1431615600;2486;1010
1431619200;2325;1010
1431622800;2417;1010
1431626400;2412;1010
1431630000;2393;1011
1431633600;2261;1011
1431637200;2413;1011
1431640800;2455;1013
1431644400;2334;1013
1431648000;2389;1013
1431651600;2457;1013
1431655200;2416;1013
1431658800;2374;1014
1431662400;2349;1014
1431666000;2350;1015
1431669600;2379;1016
1431673200;2351;1017
1431676800;2324;1017
1431680400;2311;1018
1431684000;2371;1018
1431687600;2283;1018
1431691200;2227;1018
1431694800;2202;1019
1431698400;2280;1019
1431702000;2337;1019
1431705600;2319;1019
1431709200;2263;1019
1431712800;2282;1019
1431716400;2290;1020
1431720000;2324;1020
1431723600;2313;1021
1431727200;2217;1020
1431730800;2248;1020
1431734400;2258;1020
1431738000;2274;1020
1431741600;2376;1019
1431745200;2370;1019
1431748800;2306;1018
1431752400;2313;1018
1431756000;2364;1018
1431759600;2298;1018
1431763200;2304;1018
1431766800;2368;1018
1431770400;2317;1018
1431774000;2251;1019
1431777600;2245;1019
1431781200;2310;1020
1431784800;2159;1021
1431788400;2319;1022
1431792000;2162;1022
1431795600;2226;1023
1431799200;2286;1023
1431802800;2334;1023
1431806400;2163;1023
1431810000;2173;1024
1431813600;2231;1024
1431817200;2182;1024
1431820800;2213;1024
1431824400;2142;1024
1431828000;2219;1024
1431831600;2275;1024
1431835200;2208;1023
1431838800;2240;1023
1431842400;2221;1023
1431846000;2257;1024
1431849600;2232;1024
1431853200;2162;1023
1431856800;2181;1023
1431860400;2252;1022
1431864000;2211;1022
1431867600;2227;1022
1431871200;2240;1022
1431874800;2277;1022
1431878400;2272;1021
1431882000;2332;1021
1431885600;2293;1020
1431889200;2327;1020
1431892800;2278;1019
1431896400;2263;1019
1431900000;2347;1016
1431903600;2369;1016
1431907200;2430;1016
1431910800;2395;1015
1431914400;2386;1014
1431918000;2390;1013
1431921600;2357;1012
1431925200;2463;1011
1431928800;2486;1010
1431932400;2500;1009
1431936000;2442;1008
1431939600;2353;1007
1431943200;2508;1007
1431946800;2472;1005
1431950400;2492;1004
1431954000;2558;1003
1431957600;2581;1002
1431961200;2628;1001
1431964800;2582;1001
1431968400;2553;1000
1431972000;2558;1000
1431975600;2538;1001
1431979200;2561;1001
1431982800;2607;1001
1431986400;2541;1001
1431990000;2568;1001
1431993600;2594;1001
1431997200;2564;1000
1432000800;2573;1000
1432004400;2625;1000
1432008000;2591;1000
1432011600;2639;1000
1432015200;2549;1001
1432018800;2483;1001
1432022400;2537;1001
1432026000;2561;1001
1432029600;2434;1002
1432033200;2576;1002
1432036800;2560;1003
1432040400;2474;1003
1432044000;2470;1003
1432047600;2492;1004
1432051200;2515;1004
1432054800;2495;1004
1432058400;2502;1004
1432062000;2500;1004
1432065600;2564;1005
1432069200;2629;1005
1432072800;2494;1006
1432076400;2504;1006
1432080000;2565;1006
1432083600;2529;1006
1432087200;2508;1006
1432090800;2474;1007
1432094400;2539;1007
1432098000;2550;1008
1432101600;2513;1009
1432105200;2372;1009
1432108800;2374;1010
1432112400;2420;1010
1432116000;2398;1011
1432119600;2274;1012
1432123200;2240;1013
1432126800;2344;1014
1432130400;2358;1014
1432134000;2335;1015
1432137600;2347;1015
1432141200;2285;1016
1432144800;2382;1016
1432148400;2345;1017
1432152000;2395;1018
1432155600;2358;1018
1432159200;2250;1019
1432162800;2265;1019
1432166400;2340;1019
1432170000;2324;1019
1432173600;2334;1020
1432177200;2229;1020
1432180800;2306;1020
1432184400;2235;1021
1432188000;2253;1021
1432191600;2193;1022
1432195200;2140;1022
1432198800;2189;1022
1432202400;2128;1023
1432206000;2210;1023
1432209600;2192;1023
1432213200;2199;1024
1432216800;2210;1024
1432220400;2221;1024
1432224000;2194;1024
1432227600;2216;1024
1432231200;2241;1024
1432234800;2130;1025
1432238400;2285;1025
1432242000;2214;1025
1432245600;2114;1025
1432249200;2270;1025
1432252800;2170;1025
1432256400;2182;1024
1432260000;2190;1024
1432263600;2173;1024
1432267200;2169;1024
1432270800;2250;1024
1432274400;2258;1024
1432278000;2289;1024
1432281600;2192;1024
1432285200;2110;1024
1432288800;2165;1023
1432292400;2286;1023
1432296000;2180;1023
1432299600;2202;1022
1432303200;2304;1022
1432306800;2292;1022
1432310400;2244;1022
1432314000;2236;1022
1432317600;2246;1021
1432321200;2293;1021
1432324800;2255;1021
1432328400;2242;1022
1432332000;2279;1021
1432335600;2219;1021
1432339200;2170;1021
1432342800;2298;1021
1432346400;2293;1020
1432350000;2263;1020
1432353600;2234;1020
1432357200;2274;1020
1432360800;2281;1020
1432364400;2306;1021
1432368000;2208;1022
1432371600;2249;1022
1432375200;2211;1022
1432378800;2193;1022
1432382400;2115;1022
1432386000;2216;1022
1432389600;2267;1021
1432393200;2274;1022
1432396800;2190;1021
1432400400;2217;1021
1432404000;2247;1022
1432407600;2177;1021
1432411200;2269;1022
1432414800;2213;1022
1432418400;2336;1021
1432422000;2302;1021
1432425600;2314;1021
1432429200;2283;1021
1432432800;2288;1020
1432436400;2298;1020
1432440000;2368;1020
1432443600;2389;1020
1432447200;2233;1020
1432450800;2314;1020
1432454400;2267;1019
1432458000;2219;1019
1432461600;2334;1019
1432465200;2259;1018
1432468800;2215;1018
1432472400;2263;1017
1432476000;2310;1017
1432479600;2313;1016
1432483200;2290;1016
1432486800;2239;1016
1432490400;2260;1016
1432494000;2252;1016
1432497600;2269;1016
1432501200;2337;1016
1432504800;2219;1015
1432508400;2314;1015
1432512000;2255;1015
1432515600;2238;1015
1432519200;2301;1014
1432522800;2371;1014
1432526400;2318;1014
1432530000;2394;1015
1432533600;2327;1015
1432537200;2345;1015
1432540800;2269;1015
1432544400;2290;1015
1432548000;2196;1015
1432551600;2316;1015
1432555200;2237;1015
1432558800;2311;1015
1432562400;2284;1015
1432566000;2275;1015
1432569600;2276;1015
1432573200;2407;1015
1432576800;2322;1015
1432580400;2279;1016
1432584000;2271;1016
1432587600;2318;1017
1432591200;2233;1017
1432594800;2311;1017
1432598400;2285;1017
1432602000;2385;1017
1432605600;2216;1017
1432609200;2308;1017
1432612800;2231;1017
1432616400;2236;1017
1432620000;2313;1018
1432623600;2184;1018
1432627200;2176;1019
1432630800;2313;1019
1432634400;2287;1019
1432638000;2235;1020
1432641600;2249;1020
1432645200;2206;1020
1432648800;2158;1021
1432652400;2253;1021
1432656000;2143;1021
1432659600;2177;1022
1432663200;2210;1022
1432666800;2140;1022
1432670400;2231;1023
1432674000;2247;1023
1432677600;2155;1023
1432681200;2198;1023
1432684800;2148;1023
1432688400;2085;1023
1432692000;2267;1023
1432695600;2235;1023
1432699200;2222;1023
1432702800;2204;1023
1432706400;2170;1022
1432710000;2166;1022
1432713600;2135;1022
1432717200;2166;1022
1432720800;2291;1021
1432724400;2191;1021
1432728000;2272;1020
1432731600;2276;1020
1432735200;2357;1019
1432738800;2251;1019
1432742400;2258;1018
1432746000;2253;1018
1432749600;2252;1017
1432753200;2255;1017
1432756800;2302;1016
1432760400;2347;1015
1432764000;2401;1012
1432767600;2352;1012
1432771200;2279;1012
1432774800;2453;1011
1432778400;2305;1011
1432782000;2258;1010
1432785600;2428;1010
1432789200;2390;1010
1432792800;2375;1011
1432796400;2273;1011
1432800000;2327;1011
1432803600;2318;1010
1432807200;2355;1010
1432810800;2272;1011
1432814400;2341;1011
1432818000;2407;1011
1432821600;2343;1012
1432825200;2326;1012
1432828800;2330;1012
1432832400;2443;1012
1432836000;2390;1012
1432839600;2330;1012
1432843200;2399;1012
1432846800;2405;1012
1432850400;2324;1011
1432854000;2328;1011
1432857600;2370;1011
1432861200;2410;1011
1432864800;2339;1010
1432868400;2416;1009
1432872000;2371;1009
1432875600;2383;1009
1432879200;2505;1008
1432882800;2460;1008
1432886400;2415;1007
1432890000;2386;1007
1432893600;2430;1006
1432897200;2504;1006
1432900800;2397;1005
1432904400;2456;1005
1432908000;2448;1004
1432911600;2482;1003
1432915200;2555;1002
1432918800;2561;1003
1432922400;2426;1003
1432926000;2466;1003
1432929600;2461;1004
1432933200;2468;1005
1432936800;2537;1006
1432940400;2387;1006
1432944000;2510;1006
1432947600;2454;1006
1432951200;2524;1007
1432954800;2412;1007
1432958400;2475;1007
1432962000;2350;1008
1432965600;2369;1008
1432969200;2358;1009
1432972800;2352;1009
1432976400;2369;1010
1432980000;2366;1011
1432983600;2358;1011
1432987200;2390;1012
1432990800;2313;1013
1432994400;2348;1013
1432998000;2248;1014
1433001600;2335;1014
1433005200;2315;1014
1433008800;2313;1014
1433012400;2336;1014
1433016000;2328;1014
1433019600;2398;1014
1433023200;2374;1012
1433026800;2358;1012
1433030400;2327;1012
1433034000;2365;1012
1433037600;2373;1011
1433041200;2367;1010
1433044800;2372;1009
1433048400;2367;1009
1433052000;2406;1009
1433055600;2339;1008
1433059200;2408;1007
1433062800;2333;1006
1433066400;2374;1006
1433070000;2337;1006
1433073600;2381;1005
1433077200;2470;1005
1433080800;2415;1005
1433084400;2438;1004
1433088000;2413;1004
1433091600;2521;1004
1433095200;2490;1004
1433098800;2351;1004
1433102400;2424;1006
1433106000;2431;1007
1433109600;2388;1010
1433113200;2357;1010
1433116800;2365;1010
1433120400;2413;1010
1433124000;2423;1011
1433127600;2297;1011
1433131200;2438;1012
1433134800;2282;1013
1433138400;2303;1013
1433142000;2280;1013
1433145600;2304;1014
1433149200;2324;1014
1433152800;2284;1014
1433156400;2286;1014
1433160000;2264;1014
1433163600;2247;1014
1433167200;2316;1014
1433170800;2303;1014
1433174400;2373;1013
1433178000;2372;1012
1433181600;2400;1012
1433185200;2247;1011
1433188800;2307;1011
1433192400;2402;1010
1433196000;2347;1007
1433199600;2347;1007
1433203200;2369;1007
1433206800;2354;1006
1433210400;2326;1005
1433214000;2395;1004
1433217600;2367;1004
1433221200;2431;1004
1433224800;2526;1004
1433228400;2457;1004
1433232000;2397;1004
1433235600;2345;1004
1433239200;2470;1004
1433242800;2492;1004
1433246400;2394;1005
1433250000;2381;1005
1433253600;2397;1006
1433257200;2441;1006
1433260800;2471;1007
1433264400;2374;1007
1433268000;2399;1007
1433271600;2354;1007
1433275200;2342;1008
1433278800;2394;1008
1433282400;2320;1010
1433286000;2331;1010
1433289600;2260;1010
1433293200;2346;1011
1433296800;2364;1011
1433300400;2414;1012
1433304000;2189;1013
1433307600;2333;1013
1433311200;2261;1014
1433314800;2355;1015
1433318400;2323;1017
1433322000;2207;1018
1433325600;2164;1019
1433329200;2165;1020
1433332800;2166;1021
1433336400;2180;1022
1433340000;2213;1022
1433343600;2134;1022
1433347200;2135;1023
1433350800;2199;1023
1433354400;2172;1024
1433358000;2172;1024
1433361600;2154;1025
1433365200;2151;1025
1433368800;2112;1026
1433372400;2116;1026
1433376000;2117;1026
1433379600;2095;1026
1433383200;2054;1026
1433386800;2056;1027
1433390400;2155;1027
1433394000;2093;1027
1433397600;2061;1027
1433401200;2094;1027
1433404800;2108;1027
1433408400;2113;1027
1433412000;2113;1027
1433415600;2061;1027
1433419200;2098;1026
1433422800;2121;1026
1433426400;2057;1025
1433430000;2086;1024
1433433600;2160;1023
1433437200;2120;1022
1433440800;2222;1022
1433444400;2198;1021
1433448000;2173;1021
1433451600;2180;1021
1433455200;2139;1020
1433458800;2160;1020
1433462400;2174;1020
1433466000;2213;1019
1433469600;2245;1018
1433473200;2162;1018
1433476800;2219;1017
1433480400;2124;1017
1433484000;2237;1017
1433487600;2318;1017
1433491200;2224;1016
1433494800;2184;1016
1433498400;2243;1016
1433502000;2371;1015
1433505600;2399;1014
1433509200;2354;1014
1433512800;2379;1013
1433516400;2292;1012
1433520000;2300;1012
1433523600;2356;1012
1433527200;2404;1013
1433530800;2372;1013
1433534400;2265;1014
1433538000;2337;1014
1433541600;2338;1015
1433545200;2266;1015
1433548800;2352;1015
1433552400;2278;1014
1433556000;2240;1015
1433559600;2287;1016
1433563200;2240;1017
1433566800;2240;1018
1433570400;2293;1019
1433574000;2179;1020
1433577600;2203;1021
1433581200;2230;1022
1433584800;2228;1022
1433588400;2162;1023
1433592000;2122;1023
1433595600;2047;1024
1433599200;2171;1024
1433602800;2093;1024
1433606400;2184;1024
1433610000;2111;1024
1433613600;2177;1024
1433617200;2266;1024
1433620800;2171;1025
1433624400;2123;1025
1433628000;2160;1026
1433631600;2226;1026
1433635200;2168;1026
1433638800;2261;1026
1433642400;2109;1026
1433646000;2117;1027
1433649600;2128;1027
1433653200;2099;1027
1433656800;2125;1028
1433660400;2094;1028
1433664000;2110;1028
1433667600;2188;1028
1433671200;2144;1029
1433674800;2044;1029
1433678400;2027;1029
1433682000;2113;1029
1433685600;2115;1029
1433689200;2049;1029
1433692800;2102;1030
1433696400;2159;1030
1433700000;2160;1030
1433703600;2121;1030
1433707200;2142;1030
1433710800;2128;1030
1433714400;2096;1030
1433718000;2047;1030
1433721600;2087;1030
1433725200;2132;1030
1433728800;2126;1030
1433732400;2109;1030
1433736000;2216;1030
1433739600;2167;1030
1433743200;2092;1030
1433746800;2083;1030
1433750400;2122;1030
1433754000;2062;1031
1433757600;2075;1031
1433761200;2086;1031
1433764800;2105;1030
1433768400;2064;1030
1433772000;2154;1030
1433775600;2124;1030
1433779200;2043;1029
1433782800;2200;1029
1433786400;2016;1029
1433790000;2087;1029
1433793600;2135;1030
1433797200;2077;1030
1433800800;2033;1030
1433804400;2080;1030
1433808000;2165;1030
1433811600;2179;1030
1433815200;2121;1029
1433818800;2155;1029
1433822400;2128;1029
1433826000;2133;1030
1433829600;2177;1030
1433833200;2014;1030
1433836800;2112;1030
1433840400;2180;1031
1433844000;2124;1030
1433847600;2125;1030
1433851200;2139;1030
1433854800;2222;1030
1433858400;2111;1029
1433862000;2024;1029
1433865600;2113;1029
1433869200;2194;1029
1433872800;2129;1028
1433876400;2075;1028
1433880000;2107;1028
1433883600;2097;1029
1433887200;2158;1029
1433890800;2074;1029
1433894400;2179;1029
1433898000;2170;1029
1433901600;2089;1028
1433905200;2073;1028
1433908800;2195;1028
1433912400;2149;1028
1433916000;2098;1028
1433919600;2155;1028
1433923200;2090;1028
1433926800;2084;1028
1433930400;2147;1027
1433934000;2060;1027
1433937600;2090;1026
1433941200;2083;1026
