# lightning_id, station_number, event_id, timestamp, nanoseconds, ext_timestamp, pulseheights, pulseintegrals, 4xn, 4xt, t_trigger
1205 /s3102 (857L, 1181279535, 846789352L, 1181279535846789352L, [146, 179, -1, -1], [-44, -64, -1, -1], -44.0, -64.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1217 /s3101 (2701L, 1181314746, 628669395L, 1181314746628669395L, [33, 106, -1, -1], [-8, -33, -1, -1], -8.0, -33.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1219 /s3101 (2780L, 1181314885, 307379760L, 1181314885307379760L, [39, 30, -1, -1], [-10, -8, -1, -1], -10.0, -8.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1226 /s3102 (1779L, 1181315295, 20553802L, 1181315295020553802L, [997, 1001, -1, -1], [-402, -307, -1, -1], -402.0, -307.0, -1.0, -1.0, 445.0, -999.0, -1.0, -1.0, -999.0)
1231 /s3101 (3030L, 1181315723, 119714716L, 1181315723119714716L, [50, 67, -1, -1], [-13, -20, -1, -1], -13.0, -20.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1235 /s3101 (3143L, 1181317122, 757328199L, 1181317122757328199L, [129, 36, -1, -1], [-40, -9, -1, -1], -40.0, -9.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1238 /s3102 (2335L, 1181318375, 987073272L, 1181318375987073272L, [27, 235, -1, -1], [-7, -84, -1, -1], -7.0, -84.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1239 /s3302 (308L, 1181318889, 390174699L, 1181318889390174699L, [283, 527, -1, -1], [-91, -176, -1, -1], -91.0, -176.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1243 /s3302 (404L, 1181319101, 282570809L, 1181319101282570809L, [220, 283, -1, -1], [-77, -91, -1, -1], -77.0, -91.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1262 /s3302 (1138L, 1181320250, 985568406L, 1181320250985568406L, [77, 115, -1, -1], [-25, -40, -1, -1], -25.0, -40.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1286 /s7 (1565L, 1181321918, 893052917L, 1181321918893052917L, [34, 29, -1, -1], [0, 0, -1, -1], -999.0, 0.0, -1.0, -1.0, 152.5, 165.0, -1.0, -1.0, -999.0)
1293 /s304 (10280L, 1181322808, 531410851L, 1181322808531410851L, [240, 54, -1, -1], [-83, -15, -1, -1], -83.0, -15.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1299 /s304 (10646L, 1181323347, 54596661L, 1181323347054596661L, [192, 42, -1, -1], [-63, -11, -1, -1], -63.0, -11.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1319 /s21 (279L, 1181330586, 455583469L, 1181330586455583469L, [16, 16, -1, -1], [0, 1, -1, -1], -999.0, -999.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1321 /s7 (1778L, 1181331609, 401346074L, 1181331609401346074L, [32, 36, -1, -1], [-1, 0, -1, -1], -1.0, 0.0, -1.0, -1.0, 220.0, 232.5, -1.0, -1.0, -999.0)
1322 /s509 (13977L, 1181331626, 831849724L, 1181331626831849724L, [38, 41, -1, -1], [-9, -11, -1, -1], -9.0, -11.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1324 /s7 (1806L, 1181331642, 778414608L, 1181331642778414608L, [38, 53, -1, -1], [75, 48, -1, -1], -999.0, 0.05510000139474869, -1.0, -1.0, 17.5, 27.5, -1.0, -1.0, -999.0)
1325 /s7 (1813L, 1181331650, 279604983L, 1181331650279604983L, [28, 35, -1, -1], [-2, -10, -1, -1], -2.0, -10.0, -1.0, -1.0, 0.0, 152.5, -1.0, -1.0, -999.0)
1330 /s7 (2277L, 1181331788, 74301351L, 1181331788074301351L, [40, 38, -1, -1], [0, -3, -1, -1], -999.0, -3.0, -1.0, -1.0, 260.0, 232.5, -1.0, -1.0, -999.0)
1331 /s7 (2296L, 1181331804, 601928434L, 1181331804601928434L, [31, 30, -1, -1], [-8, -7, -1, -1], -8.0, -7.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1331 /s22 (501L, 1181331804, 552704289L, 1181331804552704289L, [23, 52, -1, -1], [-4, 2, -1, -1], -4.0, -999.0, -1.0, -1.0, 410.0, 195.0, -1.0, -1.0, -999.0)
1332 /s7 (2483L, 1181331870, 962366896L, 1181331870962366896L, [28, 35, -1, -1], [0, 2, -1, -1], -999.0, 0.002300000051036477, -1.0, -1.0, 175.0, 70.0, -1.0, -1.0, -999.0)
1332 /s10 (7280L, 1181331870, 951677550L, 1181331870951677550L, [47, 130, -1, -1], [-14, -40, -1, -1], -14.0, -40.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1333 /s3 (10505L, 1181331885, 978758709L, 1181331885978758709L, [50, 70, -1, -1], [74, 112, -1, -1], -999.0, -999.0, -1.0, -1.0, 15.0, 27.5, -1.0, -1.0, -999.0)
1333 /s7 (2542L, 1181331885, 978457177L, 1181331885978457177L, [24, 48, -1, -1], [-1, -32, -1, -1], -1.0, -32.0, -1.0, -1.0, 20.0, 0.0, -1.0, -1.0, -999.0)
1333 /s509 (14483L, 1181331885, 994116185L, 1181331885994116185L, [249, 394, -1, -1], [-83, -135, -1, -1], -83.0, -135.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1334 /s3 (10603L, 1181331992, 847933498L, 1181331992847933498L, [68, 71, -1, -1], [-73, -144, -1, -1], -73.0, -144.0, -1.0, -1.0, 0.0, 7.5, -1.0, -1.0, -999.0)
1334 /s5 (4389L, 1181331992, 852261278L, 1181331992852261278L, [201, 356, -1, -1], [51, 53, -1, -1], -999.0, -999.0, -1.0, -1.0, 47.5, 55.0, -1.0, -1.0, -999.0)
1334 /s7 (2683L, 1181331992, 847874897L, 1181331992847874897L, [35, 48, -1, -1], [18, 6, -1, -1], -999.0, 0.006899999920278788, -1.0, -1.0, 12.5, 22.5, -1.0, -1.0, -999.0)
1335 /s3 (10604L, 1181331993, 5451553L, 1181331993005451553L, [45, 42, -1, -1], [-14, -12, -1, -1], -14.0, -12.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1337 /s3 (10632L, 1181332046, 610136408L, 1181332046610136408L, [63, 48, -1, -1], [69, 7, -1, -1], -999.0, -999.0, -1.0, -1.0, 12.5, 75.0, -1.0, -1.0, -999.0)
1337 /s7 (2732L, 1181332046, 563806391L, 1181332046563806391L, [36, 34, -1, -1], [-1, 0, -1, -1], -1.0, 0.0, -1.0, -1.0, 217.5, 227.5, -1.0, -1.0, -999.0)
1338 /s3 (10830L, 1181332159, 942860714L, 1181332159942860714L, [57, 64, -1, -1], [-48, -142, -1, -1], -48.0, -142.0, -1.0, -1.0, 0.0, 5.0, -1.0, -1.0, -999.0)
1338 /s5 (4512L, 1181332159, 942852794L, 1181332159942852794L, [133, 182, -1, -1], [7, 8, -1, -1], -999.0, -999.0, -1.0, -1.0, 7.5, 7.5, -1.0, -1.0, -999.0)
1338 /s7 (3108L, 1181332159, 905801987L, 1181332159905801987L, [40, 42, -1, -1], [0, 0, -1, -1], -999.0, 0.0, -1.0, -1.0, 20.0, 35.0, -1.0, -1.0, -999.0)
1339 /s3 (10840L, 1181332185, 721197521L, 1181332185721197521L, [41, 48, -1, -1], [3, -2, -1, -1], -999.0, -2.0, -1.0, -1.0, 200.0, 192.5, -1.0, -1.0, -999.0)
1339 /s7 (3139L, 1181332185, 770271560L, 1181332185770271560L, [29, 47, -1, -1], [2, 2, -1, -1], -999.0, 0.002300000051036477, -1.0, -1.0, 225.0, 227.5, -1.0, -1.0, -999.0)
1339 /s13 (5415L, 1181332185, 721191055L, 1181332185721191055L, [73, 109, -1, -1], [20, 75, -1, -1], 0.017799999564886093, -999.0, -1.0, -1.0, 197.5, 47.5, -1.0, -1.0, -999.0)
1340 /s3 (10842L, 1181332185, 955463565L, 1181332185955463565L, [163, 214, -1, -1], [6, 0, -1, -1], -999.0, -999.0, -1.0, -1.0, 227.5, 220.0, -1.0, -1.0, -999.0)
1340 /s7 (3140L, 1181332185, 875864718L, 1181332185875864718L, [51, 51, -1, -1], [-5, 24, -1, -1], -5.0, 0.027499999850988388, -1.0, -1.0, 17.5, 32.5, -1.0, -1.0, -999.0)
1340 /s13 (5417L, 1181332185, 955455441L, 1181332185955455441L, [2059, 2056, -1, -1], [-100000000, -100000000, -1, -1], -100000000.0, -100000000.0, -1.0, -1.0, 57.5, 57.5, -1.0, -1.0, 310.0)
1342 /s7 (3593L, 1181332336, 754368414L, 1181332336754368414L, [36, 40, -1, -1], [-15, 32, -1, -1], -15.0, 0.03669999912381172, -1.0, -1.0, 0.0, 67.5, -1.0, -1.0, -999.0)
1343 /s3 (11062L, 1181332383, 623993156L, 1181332383623993156L, [39, 42, -1, -1], [-3, 2, -1, -1], -3.0, -999.0, -1.0, -1.0, 247.5, 247.5, -1.0, -1.0, -999.0)
1343 /s7 (3632L, 1181332383, 623688297L, 1181332383623688297L, [81, 74, -1, -1], [0, 0, -1, -1], -999.0, 0.0, -1.0, -1.0, 190.0, 165.0, -1.0, -1.0, -999.0)
1344 /s2 (10484L, 1181332383, 883234192L, 1181332383883234192L, [28, 151, -1, -1], [-7, -48, -1, -1], -7.0, -48.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1344 /s10 (7625L, 1181332383, 902838392L, 1181332383902838392L, [87, 226, -1, -1], [-28, -72, -1, -1], -28.0, -72.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1347 /s101 (1006L, 1181332530, 684290701L, 1181332530684290701L, [178, 59, -1, -1], [-57, -16, -1, -1], -57.0, -16.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1349 /s7 (4066L, 1181332568, 102545754L, 1181332568102545754L, [27, 31, -1, -1], [-3, -1, -1, -1], -3.0, -1.0, -1.0, -1.0, 47.5, 25.0, -1.0, -1.0, -999.0)
1350 /s7 (4125L, 1181332591, 352086545L, 1181332591352086545L, [33, 33, -1, -1], [-2, -3, -1, -1], -2.0, -3.0, -1.0, -1.0, 175.0, 207.5, -1.0, -1.0, -999.0)
1352 /s7 (4233L, 1181332655, 980944866L, 1181332655980944866L, [58, 69, -1, -1], [-2, 7, -1, -1], -2.0, 0.00800000037997961, -1.0, -1.0, 67.5, 72.5, -1.0, -1.0, -999.0)
1416 /s3 (11575L, 1181513631, 909380966L, 1181513631909380966L, [43, 58, -1, -1], [3, -38, -1, -1], -999.0, -38.0, -1.0, -1.0, 15.0, 22.5, -1.0, -1.0, -999.0)
1416 /s7 (4598L, 1181513631, 867984735L, 1181513631867984735L, [29, 33, -1, -1], [-1, -2, -1, -1], -1.0, -2.0, -1.0, -1.0, 85.0, 100.0, -1.0, -1.0, -999.0)
1416 /s202 (3085L, 1181513631, 919807000L, 1181513631919807000L, [41, 148, -1, -1], [2, 8, -1, -1], -999.0, -999.0, -1.0, -1.0, 90.0, 0.0, -1.0, -1.0, -999.0)
1418 /s3 (11623L, 1181513990, 435735450L, 1181513990435735450L, [59, 53, -1, -1], [-98, -20, -1, -1], -98.0, -20.0, -1.0, -1.0, 5.0, 100.0, -1.0, -1.0, -999.0)
1418 /s7 (4661L, 1181513990, 434989700L, 1181513990434989700L, [26, 44, -1, -1], [9, -75, -1, -1], -999.0, -75.0, -1.0, -1.0, 25.0, 5.0, -1.0, -1.0, -999.0)
1418 /s13 (6607L, 1181513990, 486261019L, 1181513990486261019L, [43, 246, -1, -1], [-11, -77, -1, -1], -11.0, -77.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1425 /s3102 (2595L, 1181844242, 100817470L, 1181844242100817470L, [40, 31, -1, -1], [-13, -8, -1, -1], -13.0, -8.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1428 /s3102 (2678L, 1182001914, 37138560L, 1182001914037138560L, [30, 61, -1, -1], [-7, -19, -1, -1], -7.0, -19.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1429 /s5 (4945L, 1182004427, 703421947L, 1182004427703421947L, [78, 102, -1, -1], [-24, -33, -1, -1], -24.0, -33.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1431 /s509 (15366L, 1182004984, 700045212L, 1182004984700045212L, [75, 34, -1, -1], [-24, -10, -1, -1], -24.0, -10.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1448 /s5 (5153L, 1182526429, 122236530L, 1182526429122236530L, [115, 133, -1, -1], [-38, -44, -1, -1], -38.0, -44.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1451 /s22 (2194L, 1182532028, 68360384L, 1182532028068360384L, [31, 50, -1, -1], [-1, 2, -1, -1], -1.0, -999.0, -1.0, -1.0, 195.0, 195.0, -1.0, -1.0, -999.0)
1458 /s22 (2374L, 1182532987, 125100385L, 1182532987125100385L, [17, 20, -1, -1], [-1, 0, -1, -1], -1.0, -999.0, -1.0, -1.0, -999.0, 197.5, -1.0, -1.0, -999.0)
1461 /s3 (11986L, 1182533240, 302606910L, 1182533240302606910L, [77, 60, -1, -1], [2, 4, -1, -1], -999.0, 0.004600000102072954, -1.0, -1.0, 210.0, 225.0, -1.0, -1.0, -999.0)
1461 /s7 (5277L, 1182533240, 349443973L, 1182533240349443973L, [30, 40, -1, -1], [2, -16, -1, -1], 0.002300000051036477, -16.0, -1.0, -1.0, 17.5, 235.0, -1.0, -1.0, -999.0)
1463 /s509 (16039L, 1182534127, 67202816L, 1182534127067202816L, [122, 42, -1, -1], [-43, -13, -1, -1], -43.0, -13.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1471 /s1001 (10190L, 1182607335, 611645658L, 1182607335611645658L, [42, 60, -1, -1], [-12, -18, -1, -1], -12.0, -18.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1528 /s2 (11584L, 1183501733, 7964899L, 1183501733007964899L, [100, 194, -1, -1], [-31, -64, -1, -1], -31.0, -64.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1529 /s13 (7242L, 1183501885, 260545605L, 1183501885260545605L, [66, 50, -1, -1], [-21, -13, -1, -1], -21.0, -13.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1543 /s3302 (2098L, 1183513222, 623533614L, 1183513222623533614L, [748, 883, -1, -1], [-243, -294, -1, -1], -243.0, -294.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1554 /s3302 (2313L, 1183513897, 887026628L, 1183513897887026628L, [60, 80, -1, -1], [-16, -23, -1, -1], -16.0, -23.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1558 /s303 (4079L, 1183514117, 829246666L, 1183514117829246666L, [39, 56, -1, -1], [-10, -16, -1, -1], -10.0, -16.0, -1.0, -1.0, -999.0, 307.5, -1.0, -1.0, -999.0)
1561 /s303 (4173L, 1183514321, 341545187L, 1183514321341545187L, [59, 406, -1, -1], [-17, -130, -1, -1], -17.0, -130.0, -1.0, -1.0, -999.0, 732.5, -1.0, -1.0, -999.0)
1571 /s7 (5585L, 1183514714, 869481619L, 1183514714869481619L, [27, 33, -1, -1], [1, 3, -1, -1], 0.000699999975040555, -999.0, -1.0, -1.0, 260.0, 235.0, -1.0, -1.0, -999.0)
1574 /s7 (5628L, 1183515324, 191975630L, 1183515324191975630L, [317, 174, -1, -1], [-105, -54, -1, -1], -105.0, -54.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1578 /s9 (5220L, 1183515706, 407665712L, 1183515706407665712L, [151, 47, -1, -1], [-53, -13, -1, -1], -53.0, -13.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1579 /s5 (5613L, 1183515831, 13845851L, 1183515831013845851L, [56, 119, -1, -1], [-16, -38, -1, -1], -16.0, -38.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1586 /s509 (16715L, 1183516142, 754453802L, 1183516142754453802L, [184, 27, -1, -1], [-62, -6, -1, -1], -62.0, -6.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1588 /s21 (3683L, 1183516187, 867523269L, 1183516187867523269L, [-1, -1, -1, -1], [-1, -1, -1, -1], -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -999.0)
1589 /s3 (12694L, 1183516187, 945595954L, 1183516187945595954L, [89, 116, -1, -1], [-18, 7, -1, -1], -18.0, -999.0, -1.0, -1.0, 97.5, 72.5, -1.0, -1.0, -999.0)
1589 /s7 (6143L, 1183516187, 938701454L, 1183516187938701454L, [44, 42, -1, -1], [0, 1, -1, -1], 0.0, -999.0, -1.0, -1.0, 222.5, 232.5, -1.0, -1.0, -999.0)
1589 /s9 (5766L, 1183516187, 945592548L, 1183516187945592548L, [38, 55, -1, -1], [-9, -9, -1, -1], -9.0, -9.0, -1.0, -1.0, 187.5, 157.5, -1.0, -1.0, -999.0)
1589 /s21 (3683L, 1183516187, 867523269L, 1183516187867523269L, [-1, -1, -1, -1], [-1, -1, -1, -1], -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -999.0)
1589 /s21 (3684L, 1183516187, 945593028L, 1183516187945593028L, [12, 12, -1, -1], [0, 1, -1, -1], -999.0, -999.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1589 /s509 (16778L, 1183516187, 945584073L, 1183516187945584073L, [62, 55, -1, -1], [-8, -21, -1, -1], -8.0, -21.0, -1.0, -1.0, 185.0, 192.5, -1.0, -1.0, -999.0)
1594 /s7 (6431L, 1183516344, 776254298L, 1183516344776254298L, [27, 49, -1, -1], [20, 44, -1, -1], 0.014499999582767487, -999.0, -1.0, -1.0, 25.0, 35.0, -1.0, -1.0, -999.0)
1596 /s7 (6543L, 1183516412, 255093751L, 1183516412255093751L, [37, 37, -1, -1], [-5, 3, -1, -1], -5.0, -999.0, -1.0, -1.0, 117.5, 82.5, -1.0, -1.0, -999.0)
1597 /s1001 (10304L, 1183516494, 757029949L, 1183516494757029949L, [37, 41, -1, -1], [-11, -11, -1, -1], -11.0, -11.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1598 /s509 (17169L, 1183516522, 945644716L, 1183516522945644716L, [79, 107, -1, -1], [-23, -36, -1, -1], -23.0, -36.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1599 /s21 (4325L, 1183516560, 661027894L, 1183516560661027894L, [-1, -1, -1, -1], [-1, -1, -1, -1], -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -999.0)
1604 /s7 (6812L, 1183516792, 523435210L, 1183516792523435210L, [62, 135, -1, -1], [-18, -42, -1, -1], -18.0, -42.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1608 /s509 (17417L, 1183516903, 691939253L, 1183516903691939253L, [153, 69, -1, -1], [-51, -21, -1, -1], -51.0, -21.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1630 /s304 (14815L, 1183590528, 87839804L, 1183590528087839804L, [290, 916, -1, -1], [-97, -290, -1, -1], -97.0, -290.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1643 /s304 (15353L, 1183590833, 680662919L, 1183590833680662919L, [72, 85, -1, -1], [-22, -27, -1, -1], -22.0, -27.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1645 /s7 (7163L, 1183590941, 243021047L, 1183590941243021047L, [124, 47, -1, -1], [-43, -12, -1, -1], -43.0, -12.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1650 /s3 (13563L, 1183591516, 874137183L, 1183591516874137183L, [86, 45, -1, -1], [-28, -14, -1, -1], -28.0, -14.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1651 /s509 (17849L, 1183591721, 175880654L, 1183591721175880654L, [138, 458, -1, -1], [-44, -154, -1, -1], -44.0, -154.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1653 /s2 (13015L, 1183591802, 692419758L, 1183591802692419758L, [25, 196, -1, -1], [-5, -63, -1, -1], -5.0, -63.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1660 /s7 (7787L, 1183592857, 815679630L, 1183592857815679630L, [37, 38, -1, -1], [0, 3, -1, -1], 0.0, -999.0, -1.0, -1.0, 60.0, 32.5, -1.0, -1.0, -999.0)
1661 /s3 (13833L, 1183592857, 959106690L, 1183592857959106690L, [54, 52, -1, -1], [-6, -4, -1, -1], -6.0, -4.0, -1.0, -1.0, 102.5, 117.5, -1.0, -1.0, -999.0)
1661 /s7 (7788L, 1183592857, 938052387L, 1183592857938052387L, [20, 33, -1, -1], [0, 6, -1, -1], 0.0, -999.0, -1.0, -1.0, 22.5, 40.0, -1.0, -1.0, -999.0)
1677 /s1001 (10700L, 1183595898, 295947983L, 1183595898295947983L, [33, 61, -1, -1], [-8, -18, -1, -1], -8.0, -18.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1681 /s202 (3842L, 1183970186, 353216552L, 1183970186353216552L, [40, 59, -1, -1], [1, 2, -1, -1], -999.0, -999.0, -1.0, -1.0, 90.0, 45.0, -1.0, -1.0, -999.0)
1721 /s13 (9377L, 1183972903, 304325558L, 1183972903304325558L, [186, 252, -1, -1], [-62, -80, -1, -1], -62.0, -80.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1729 /s9 (8285L, 1183973306, 432101786L, 1183973306432101786L, [87, 446, -1, -1], [-25, -146, -1, -1], -25.0, -146.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1734 /s10 (9947L, 1183973567, 194469423L, 1183973567194469423L, [98, 998, -1, -1], [-31, -436, -1, -1], -31.0, -436.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1740 /s2 (13592L, 1183973743, 723518641L, 1183973743723518641L, [72, 155, -1, -1], [-22, -50, -1, -1], -22.0, -50.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1740 /s7 (8325L, 1183973743, 711438429L, 1183973743711438429L, [31, 34, -1, -1], [0, 1, -1, -1], -999.0, -999.0, -1.0, -1.0, 257.5, 232.5, -1.0, -1.0, -999.0)
1741 /s3 (14400L, 1183973758, 111528713L, 1183973758111528713L, [133, 46, -1, -1], [-46, -15, -1, -1], -46.0, -15.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1749 /s21 (6244L, 1183974199, 441276844L, 1183974199441276844L, [-1, -1, -1, -1], [-1, -1, -1, -1], -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -999.0)
1757 /s7 (8618L, 1183974351, 935063396L, 1183974351935063396L, [42, 52, -1, -1], [-3, -1, -1, -1], -3.0, -1.0, -1.0, -1.0, 55.0, 110.0, -1.0, -1.0, -999.0)
1761 /s3 (14634L, 1183974663, 2442760L, 1183974663002442760L, [56, 77, -1, -1], [0, 0, -1, -1], 0.0, -999.0, -1.0, -1.0, 190.0, 187.5, -1.0, -1.0, -999.0)
1775 /s7 (9059L, 1183975438, 941050667L, 1183975438941050667L, [35, 40, -1, -1], [0, 3, -1, -1], -999.0, -999.0, -1.0, -1.0, 227.5, 172.5, -1.0, -1.0, -999.0)
1784 /s3102 (3453L, 1183979243, 603083732L, 1183979243603083732L, [193, 335, -1, -1], [-62, -111, -1, -1], -62.0, -111.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1801 /s3102 (4337L, 1183981226, 311328546L, 1183981226311328546L, [103, 39, -1, -1], [-30, -9, -1, -1], -30.0, -9.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1804 /s304 (15760L, 1183987706, 871344244L, 1183987706871344244L, [402, 239, -1, -1], [-138, -84, -1, -1], -138.0, -84.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1806 /s7 (9179L, 1183993558, 320510396L, 1183993558320510396L, [27, 35, -1, -1], [-1, 2, -1, -1], -1.0, -999.0, -1.0, -1.0, 220.0, 232.5, -1.0, -1.0, -999.0)
1818 /s22 (6444L, 1183995167, 679699929L, 1183995167679699929L, [27, 12, -1, -1], [-4, 0, -1, -1], -4.0, -999.0, -1.0, -1.0, 405.0, -999.0, -1.0, -1.0, -999.0)
1819 /s22 (6482L, 1183995322, 187483945L, 1183995322187483945L, [25, 59, -1, -1], [-1, 2, -1, -1], -1.0, -999.0, -1.0, -1.0, 195.0, 192.5, -1.0, -1.0, -999.0)
1821 /s21 (8296L, 1183995572, 945855302L, 1183995572945855302L, [12, 11, -1, -1], [0, 0, -1, -1], -999.0, -999.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1822 /s7 (9492L, 1183995585, 381422021L, 1183995585381422021L, [30, 34, -1, -1], [-3, 2, -1, -1], -3.0, -999.0, -1.0, -1.0, 107.5, 40.0, -1.0, -1.0, -999.0)
1824 /s5 (7645L, 1183995665, 634121788L, 1183995665634121788L, [669, 77, -1, -1], [-230, -23, -1, -1], -230.0, -23.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1825 /s21 (8545L, 1183995700, 829081770L, 1183995700829081770L, [12, 12, -1, -1], [0, 0, -1, -1], -999.0, -999.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1839 /s22 (6873L, 1183997569, 277994289L, 1183997569277994289L, [63, 44, -1, -1], [2, 2, -1, -1], -999.0, -999.0, -1.0, -1.0, 195.0, 195.0, -1.0, -1.0, -999.0)
1841 /s13 (10602L, 1184056265, 678426485L, 1184056265678426485L, [992, 995, -1, -1], [-475, -450, -1, -1], -475.0, -450.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1846 /s3 (15568L, 1184057140, 389700133L, 1184057140389700133L, [44, 42, -1, -1], [-9, 4, -1, -1], -9.0, -999.0, -1.0, -1.0, 52.5, 17.5, -1.0, -1.0, -999.0)
1846 /s5 (7938L, 1184057140, 342414073L, 1184057140342414073L, [58, 51, -1, -1], [1, -1, -1, -1], 0.0008999999845400453, -1.0, -1.0, -1.0, 265.0, 270.0, -1.0, -1.0, -999.0)
1848 /s509 (20381L, 1184057319, 186050552L, 1184057319186050552L, [109, 163, -1, -1], [-36, -54, -1, -1], -36.0, -54.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
1849 /s3 (15683L, 1184057619, 883401315L, 1184057619883401315L, [51, 50, -1, -1], [-51, 6, -1, -1], -51.0, -999.0, -1.0, -1.0, 0.0, 87.5, -1.0, -1.0, -999.0)
1849 /s22 (7317L, 1184057619, 838699410L, 1184057619838699410L, [70, 71, -1, -1], [-6, 3, -1, -1], -6.0, -999.0, -1.0, -1.0, 192.5, 195.0, -1.0, -1.0, -999.0)
1849 /s509 (20434L, 1184057619, 798050780L, 1184057619798050780L, [77, 1000, -1, -1], [-24, -555, -1, -1], -24.0, -555.0, -1.0, -1.0, -999.0, 675.0, -1.0, -1.0, -999.0)
1867 /s2 (15336L, 1184059020, 16155000L, 1184059020016155000L, [313, 157, -1, -1], [-101, -52, -1, -1], -101.0, -52.0, -1.0, -1.0, -999.0, -999.0, -1.0, -1.0, -999.0)
