6234 102 6276 1355289378 269859167 1355289378269859167 52 35 -1 -1 8045 5099 -1 -1 2.5439999103546143 1.7007999420166016 -1.0 -1.0 707.5 20.0 -1.0 -1.0 -999.0
6234 104 2455 1355289378 269881455 1355289378269881455 -999 449 -1 -1 -999 40386 -1 -1 -999.0 12.668999671936035 -1.0 -1.0 -999.0 20.0 -1.0 -1.0 -999.0
6257 13 25336 1369836592 476019209 1369836592476019209 679 71 -1 -1 11267 1237 -1 -1 3.4140000343322754 0.38819000124931335 -1.0 -1.0 62.5 12.5 -1.0 -1.0 747.5
6257 13 25337 1369836592 476038814 1369836592476038814 1640 121 -1 -1 93503 1010 -1 -1 28.332000732421875 0.31696000695228577 -1.0 -1.0 12.5 1587.5 -1.0 -1.0 1587.5
6264 8001 18252 1371623098 60057142 1371623098060057142 82 57 -1 -1 8978 6551 -1 -1 3.134399890899658 2.689300060272217 -1.0 -1.0 20.0 20.0 -1.0 -1.0 60.0
6264 8001 18253 1371623098 60067602 1371623098060067602 273 148 -1 -1 36795 22789 -1 -1 12.845999717712402 9.355199813842773 -1.0 -1.0 22.5 25.0 -1.0 -1.0 42.5
6264 8009 3824 1371623098 60072867 1371623098060072867 404 59 -1 -1 64124 10797 -1 -1 34.981998443603516 5.706600189208984 -1.0 -1.0 102.5 237.5 -1.0 -1.0 287.5
6314 7401 8041 1371730592 489224885 1371730592489224885 97 -999 -1 -1 19719 -999 -1 -1 7.686699867248535 -999.0 -1.0 -1.0 15.0 -999.0 -1.0 -1.0 -999.0
6314 7401 8042 1371730592 489225260 1371730592489225260 86 52 -1 -1 2609 11122 -1 -1 1.0169999599456787 4.314899921417236 -1.0 -1.0 15.0 105.0 -1.0 -1.0 440.0
6321 7401 8397 1371730909 69506631 1371730909069506631 107 266 -1 -1 47402 162035 -1 -1 18.47800064086914 62.862998962402344 -1.0 -1.0 427.5 12.5 -1.0 -1.0 712.5
6324 7401 8636 1371731283 772376052 1371731283772376052 182 80 -1 -1 45469 18839 -1 -1 17.724000930786133 7.308800220489502 -1.0 -1.0 572.5 130.0 -1.0 -1.0 1852.5
6463 8201 9989 1374917285 523959198 1374917285523959198 208 123 -1 -1 59327 37924 -1 -1 21.891000747680664 14.368000030517578 -1.0 -1.0 47.5 555.0 -1.0 -1.0 697.5
6463 8201 9990 1374917285 523969678 1374917285523969678 133 73 -1 -1 110284 78386 -1 -1 40.69300079345703 29.69700050354004 -1.0 -1.0 20.0 15.0 -1.0 -1.0 -999.0
6481 8104 4952 1374961270 565061274 1374961270565061274 3530 131 -1 -1 5168037 7169 -1 -1 2188.89990234375 4.868599891662598 -1.0 -1.0 15.0 15.0 -1.0 -1.0 77.5
6497 1001 23209 1374963974 772094646 1374963974772094646 90 78 -1 -1 9992 6392 -1 -1 3.6719000339508057 2.2219998836517334 -1.0 -1.0 475.0 1562.5 -1.0 -1.0 1645.0
6500 8104 5021 1374964019 627972176 1374964019627972176 3512 91 -1 -1 5928706 2960 -1 -1 2511.10009765625 2.010200023651123 -1.0 -1.0 12.5 77.5 -1.0 -1.0 80.0
6511 8001 19057 1374964809 725371707 1374964809725371707 101 96 -1 -1 4540 3272 -1 -1 1.5426000356674194 1.4076999425888062 -1.0 -1.0 67.5 12.5 -1.0 -1.0 277.5
6511 8001 19058 1374964809 725391357 1374964809725391357 81 68 -1 -1 7324 6399 -1 -1 2.488600015640259 2.753000020980835 -1.0 -1.0 12.5 202.5 -1.0 -1.0 212.5
6511 8008 6012 1374964809 725344438 1374964809725344438 298 61 -1 -1 4585 606 -1 -1 -999.0 0.18764999508857727 -1.0 -1.0 15.0 127.5 -1.0 -1.0 137.5
6511 8009 4236 1374964809 725306177 1374964809725306177 68 113 -1 -1 429 2806 -1 -1 0.243259996175766 1.448199987411499 -1.0 -1.0 12.5 1340.0 -1.0 -1.0 1370.0
6511 8009 4237 1374964809 725316912 1374964809725316912 153 135 -1 -1 2284 1865 -1 -1 1.2950999736785889 0.9625200033187866 -1.0 -1.0 15.0 210.0 -1.0 -1.0 210.0
6604 3104 2107 1376899433 115929338 1376899433115929338 3822 3684 -1 -1 2433398 2191799 -1 -1 1104.199951171875 693.9199829101562 -1.0 -1.0 470.0 20.0 -1.0 -1.0 492.5
6634 8005 7075 1377460228 283401895 1377460228283401895 124 166 -1 -1 24237 37126 -1 -1 10.883000373840332 15.581000328063965 -1.0 -1.0 490.0 455.0 -1.0 -1.0 582.5
6634 8005 7076 1377460228 283407475 1377460228283407475 119 110 -1 -1 20408 22525 -1 -1 9.163800239562988 9.453399658203125 -1.0 -1.0 60.0 15.0 -1.0 -1.0 1250.0
6710 3203 2455 1380861380 728858048 1380861380728858048 158 83 -1 -1 4084 961 -1 -1 1.2711999416351318 0.3605799973011017 -1.0 -1.0 12.5 182.5 -1.0 -1.0 200.0
6711 3202 14239 1380861381 131052380 1380861381131052380 61 60 137 234 4710 6096 36392 48019 2.3666999340057373 3.1328999996185303 19.61199951171875 25.18199920654297 1190.0 1117.5 382.5 27.5 1232.5
6711 3203 2459 1380861381 130937889 1380861381130937889 57 53 -1 -1 290 247 -1 -1 0.09026700258255005 0.09267699718475342 -1.0 -1.0 1280.0 15.0 -1.0 -1.0 1282.5
6711 3203 2460 1380861381 131005499 1380861381131005499 115 52 -1 -1 2235 256 -1 -1 0.6956800222396851 0.09605400264263153 -1.0 -1.0 15.0 1217.5 -1.0 -1.0 1220.0
6773 201 14405 1381827227 294603998 1381827227294603998 641 26 -999 34 385187 3747 -999 2450 157.75999450683594 1.5361000299453735 -999.0 0.8709999918937683 1525.0 1005.0 -999.0 12.5 -999.0
6837 301 9413 1387739480 562079967 1387739480562079967 81 86 -1 -1 14681 19417 -1 -1 3.9939000606536865 6.117599964141846 -1.0 -1.0 845.0 380.0 -1.0 -1.0 1155.0
6842 303 10465 1392260911 462151130 1392260911462151130 75 50 -1 -1 2378 892 -1 -1 0.7908499836921692 0.27257999777793884 -1.0 -1.0 12.5 1500.0 -1.0 -1.0 1507.5
6842 303 10466 1392260911 462162630 1392260911462162630 54 131 -1 -1 525 2736 -1 -1 0.1746000051498413 0.836080014705658 -1.0 -1.0 12.5 137.5 -1.0 -1.0 370.0
6860 2001 1598 1398343531 331802557 1398343531331802557 378 55 -1 -1 3394 208 -1 -1 -999.0 -999.0 -1.0 -1.0 377.5 12.5 -1.0 -1.0 377.5
6867 2004 4634 1398349834 887691664 1398349834887691664 219 324 -1 -1 7204 7964 -1 -1 -999.0 -999.0 -1.0 -1.0 12.5 42.5 -1.0 -1.0 72.5
6867 2004 4635 1398349834 887731165 1398349834887731165 196 327 -1 -1 8658 8557 -1 -1 -999.0 -999.0 -1.0 -1.0 22.5 20.0 -1.0 -1.0 90.0
7061 301 9899 1399642860 566356875 1399642860566356875 77 69 -1 -1 5197 10950 -1 -1 1.4362000226974487 3.531899929046631 -1.0 -1.0 795.0 227.5 -1.0 -1.0 1727.5
7061 301 9900 1399642860 566369715 1399642860566369715 58 54 -1 -1 11542 6709 -1 -1 3.18969988822937 2.1640000343322754 -1.0 -1.0 90.0 292.5 -1.0 -1.0 922.5
7062 301 9940 1399642936 332706030 1399642936332706030 198 229 -1 -1 55844 38855 -1 -1 15.432999610900879 12.532999992370605 -1.0 -1.0 547.5 520.0 -1.0 -1.0 572.5
7062 301 9941 1399642936 332711530 1399642936332711530 56 116 -1 -1 7045 66882 -1 -1 1.9469000101089478 21.572999954223633 -1.0 -1.0 1267.5 15.0 -1.0 -1.0 1087.5
7068 301 10081 1399643581 405877169 1399643581405877169 62 59 -1 -1 13538 11751 -1 -1 3.741300106048584 3.790299892425537 -1.0 -1.0 30.0 977.5 -1.0 -1.0 1157.5
7119 8201 10984 1399655556 893654040 1399655556893654040 73 54 -1 -1 15980 14243 -1 -1 5.844299793243408 5.348899841308594 -1.0 -1.0 137.5 30.0 -1.0 -1.0 165.0
7127 8201 11090 1399655802 442010909 1399655802442010909 75 52 -1 -1 24257 27691 -1 -1 8.871500015258789 10.39900016784668 -1.0 -1.0 85.0 32.5 -1.0 -1.0 -999.0
7182 4003 5737 1400926728 766225311 1400926728766225311 33 58 -1 -1 1339 12639 -1 -1 0.5743799805641174 5.161099910736084 -1.0 -1.0 1822.5 25.0 -1.0 -1.0 -999.0
7346 8201 11310 1402368661 462216918 1402368661462216918 72 60 -1 -1 30803 28313 -1 -1 11.859999656677246 11.284000396728516 -1.0 -1.0 170.0 22.5 -1.0 -1.0 262.5
7346 8201 11311 1402368661 462231908 1402368661462231908 72 55 -1 -1 8624 12573 -1 -1 3.3203999996185303 5.010900020599365 -1.0 -1.0 162.5 25.0 -1.0 -1.0 1800.0
7347 8201 11342 1402368694 80438415 1402368694080438415 118 78 -1 -1 85227 49242 -1 -1 32.81399917602539 19.625 -1.0 -1.0 110.0 20.0 -1.0 -1.0 2105.0
7347 8201 11343 1402368694 80442675 1402368694080442675 142 -999 -1 -1 121251 -999 -1 -1 46.683998107910156 -999.0 -1.0 -1.0 30.0 -999.0 -1.0 -1.0 -999.0
7388 7401 11941 1404672562 397651585 1404672562397651585 59 48 -1 -1 854 4960 -1 -1 0.3336400091648102 1.8992999792099 -1.0 -1.0 982.5 12.5 -1.0 -1.0 985.0
7388 7401 11942 1404672562 397682260 1404672562397682260 226 63 -1 -1 2395 2882 -1 -1 0.935670018196106 1.103600025177002 -1.0 -1.0 810.0 595.0 -1.0 -1.0 1622.5
7644 508 1421 1405039214 339870472 1405039214339870472 61 67 -1 -1 5854 7851 -1 -1 3.0253000259399414 8.700900077819824 -1.0 -1.0 0.0 80.0 -1.0 -1.0 675.0
7914 13 27451 1406498881 166826182 1406498881166826182 43 75 -1 -1 5362 12108 -1 -1 1.9522000551223755 4.048799991607666 -1.0 -1.0 20.0 97.5 -1.0 -1.0 135.0
7959 3303 11165 1406531319 541154482 1406531319541154482 198 176 -1 -1 43538 44198 -1 -1 16.27199935913086 18.891000747680664 -1.0 -1.0 27.5 90.0 -1.0 -1.0 550.0
7997 105 3974 1406533418 389021605 1406533418389021605 61 50 -1 -1 5025 6500 -1 -1 -999.0 4.019599914550781 -1.0 -1.0 22.5 142.5 -1.0 -1.0 -999.0
7998 303 11847 1406533441 67724438 1406533441067724438 1997 3047 -1 -1 86403 245938 -1 -1 30.347000122070312 79.38999938964844 -1.0 -1.0 35.0 15.0 -1.0 -1.0 2040.0
