4971;/s3002;(5919L,;1335977859;476031097L,;1335977859476031097L,;;;;;;;;;;;;
4976;/s3002;(6246L,;1335978062;261596160L,;1335978062261596160L,;;;;;;;;;;;;
4986;/s3002;(7032L,;1335978460;49153174L,;1335978460049153174L,;;;;;;;;;;;;
4994;/s8103;(8734L,;1335980944;942248023L,;1335980944942248023L,;;;;;;;;;;;;
5010;/s8009;(90L,;1335984300;640904979L,;1335984300640904979L,;;;;;;;;;;;;
5010;/s8001;(12527L,;1335984300;575165482L,;1335984300575165482L,;;;;;;;;;;;;
5021;/s3201;(5447L,;1335986909;739384521L,;1335986909739384521L,;;;;;;;;;;;;
5032;/s8101;(7862L,;1335988355;639868614L,;1335988355639868614L,;;;;;;;;;;;;
5045;/s3201;(5736L,;1335991492;223513290L,;1335991492223513290L,;;;;;;;;;;;;
5048;/s3301;(4392L,;1335994058;819957395L,;1335994058819957395L,;;;;;;;;;;;;
5058;/s201;(6760L,;1337059894;486665301L,;1337059894486665301L,;;;;;;;;;;;;
5065;/s8005;(2307L,;1337073956;491157279L,;1337073956491157279L,;;;;;;;;;;;;
5073;/s3105;(328L,;1337081113;695740364L,;1337081113695740364L,;;;;;;;;;;;;
5077;/s8101;(8087L,;1337086022;810144979L,;1337086022810144979L,;;;;;;;;;;;;
5077;/s8101;(8088L,;1337086022;810516133L,;1337086022810516133L,;;;;;;;;;;;;
5077;/s8101;(8089L,;1337086022;811248712L,;1337086022811248712L,;;;;;;;;;;;;
5088;/s8007;(1855L,;1337481147;54326639L,;1337481147054326639L,;;;;;;;;;;;;
5090;/s3101;(11652L,;1337482780;932664946L,;1337482780932664946L,;;;;;;;;;;;;
5108;/s3102;(14464L,;1337483921;275039540L,;1337483921275039540L,;;;;;;;;;;;;
5114;/s3104;(1072L,;1337485000;352722164L,;1337485000352722164L,;;;;;;;;;;;;
5127;/s8103;(10557L,;1337531631;886366323L,;1337531631886366323L,;;;;;;;;;;;;
5134;/s8101;(8641L,;1337532070;705091839L,;1337532070705091839L,;;;;;;;;;;;;
5140;/s8101;(8686L,;1337532458;490115726L,;1337532458490115726L,;;;;;;;;;;;;
5146;/s8105;(5394L,;1337532625;969410318L,;1337532625969410318L,;;;;;;;;;;;;
5158;/s8105;(5730L,;1337533406;330701244L,;1337533406330701244L,;;;;;;;;;;;;
5172;/s8103;(11997L,;1337534085;36881245L,;1337534085036881245L,;;;;;;;;;;;;
5175;/s8101;(9468L,;1337534247;471149321L,;1337534247471149321L,;;;;;;;;;;;;
5213;/s8101;(9973L,;1337536565;789588599L,;1337536565789588599L,;;;;;;;;;;;;
5242;/s1008;(539L,;1337787408;357847686L,;1337787408357847686L,;;;;;;;;;;;;
5246;/s1008;(665L,;1337787478;936609934L,;1337787478936609934L,;;;;;;;;;;;;
5265;/s1006;(28936L,;1337788641;352790723L,;1337788641352790723L,;;;;;;;;;;;;
5313;/s8002;(8776L,;1337795382;955614876L,;1337795382955614876L,;;;;;;;;;;;;
5326;/s3302;(11059L,;1337804868;400935031L,;1337804868400935031L,;;;;;;;;;;;;
5328;/s3;(22619L,;1337804965;427296619L,;1337804965427296619L,;;;;;;;;;;;;
5333;/s3302;(11186L,;1337805455;69232948L,;1337805455069232948L,;;;;;;;;;;;;
5340;/s2006;(3219L,;1337811701;891755835L,;1337811701891755835L,;;;;;;;;;;;;
5345;/s2006;(3372L,;1337813570;297887335L,;1337813570297887335L,;;;;;;;;;;;;
5379;/s2010;(29L,;1340002384;459604445L,;1340002384459604445L,;;;;;;;;;;;;
5390;/s8105;(7064L,;1340301263;569936644L,;1340301263569936644L,;;;;;;;;;;;;
5396;/s8101;(10380L,;1340301642;51788068L,;1340301642051788068L,;;;;;;;;;;;;
5398;/s8003;(5855L,;1340301769;206131236L,;1340301769206131236L,;;;;;;;;;;;;
5414;/s3302;(11580L,;1340305253;415957184L,;1340305253415957184L,;;;;;;;;;;;;
5417;/s1007;(18126L,;1340306296;875884668L,;1340306296875884668L,;;;;;;;;;;;;
5419;/s5;(11158L,;1340306928;45615186L,;1340306928045615186L,;;;;;;;;;;;;
5419;/s509;(27265L,;1340306927;994289162L,;1340306927994289162L,;;;;;;;;;;;;
5422;/s6;(6957L,;1340307185;283413627L,;1340307185283413627L,;;;;;;;;;;;;
5424;/s7002;(321L,;1340310277;668569262L,;1340310277668569262L,;;;;;;;;;;;;
5435;/s3301;(4574L,;1340374586;452797175L,;1340374586452797175L,;;;;;;;;;;;;
5435;/s3302;(11648L,;1340374586;442732465L,;1340374586442732465L,;;;;;;;;;;;;
5472;/s8007;(2106L,;1341529794;857574776L,;1341529794857574776L,;;;;;;;;;;;;
5477;/s8004;(1193L,;1341529951;957147335L,;1341529951957147335L,;;;;;;;;;;;;
5486;/s8006;(13496L,;1341530315;739920147L,;1341530315739920147L,;;;;;;;;;;;;
5495;/s8002;(9933L,;1341530623;866846459L,;1341530623866846459L,;;;;;;;;;;;;
5497;/s8003;(6929L,;1341530685;939447006L,;1341530685939447006L,;;;;;;;;;;;;
5498;/s8004;(2020L,;1341530722;240935247L,;1341530722240935247L,;;;;;;;;;;;;
5506;/s8006;(14230L,;1341531154;257810290L,;1341531154257810290L,;;;;;;;;;;;;
5514;/s8006;(14470L,;1341531634;786559180L,;1341531634786559180L,;;;;;;;;;;;;
5531;/s8009;(2562L,;1341717641;398258550L,;1341717641398258550L,;;;;;;;;;;;;
5536;/s8005;(4757L,;1342019828;42505851L,;1342019828042505851L,;;;;;;;;;;;;
5538;/s201;(6931L,;1342022792;167378105L,;1342022792167378105L,;;;;;;;;;;;;
5558;/s8001;(15726L,;1342031436;485539302L,;1342031436485539302L,;;;;;;;;;;;;
5558;/s8008;(3122L,;1342031436;491697693L,;1342031436491697693L,;;;;;;;;;;;;
5574;/s201;(8027L,;1342058465;132768526L,;1342058465132768526L,;;;;;;;;;;;;
5586;/s202;(10729L,;1342063295;585216705L,;1342063295585216705L,;;;;;;;;;;;;
5596;/s3;(22963L,;1342063891;169430874L,;1342063891169430874L,;;;;;;;;;;;;
5604;/s7;(19631L,;1342064377;66079854L,;1342064377066079854L,;;;;;;;;;;;;
5604;/s7;(19632L,;1342064377;128675590L,;1342064377128675590L,;;;;;;;;;;;;
5607;/s201;(9447L,;1342064685;722568342L,;1342064685722568342L,;;;;;;;;;;;;
5608;/s6;(7471L,;1342064881;292690326L,;1342064881292690326L,;;;;;;;;;;;;
5615;/s509;(27907L,;1342065355;105533319L,;1342065355105533319L,;;;;;;;;;;;;
5623;/s201;(10046L,;1342066029;921752037L,;1342066029921752037L,;;;;;;;;;;;;
5623;/s201;(10047L,;1342066029;928314026L,;1342066029928314026L,;;;;;;;;;;;;
5624;/s201;(10150L,;1342066140;444886884L,;1342066140444886884L,;;;;;;;;;;;;
5631;/s509;(28118L,;1342066926;881177421L,;1342066926881177421L,;;;;;;;;;;;;
5636;/s3105;(2444L,;1342067620;447179972L,;1342067620447179972L,;;;;;;;;;;;;
5640;/s3;(23665L,;1342246943;701239149L,;1342246943701239149L,;;;;;;;;;;;;
5640;/s202;(12452L,;1342246943;766821568L,;1342246943766821568L,;;;;;;;;;;;;
5641;/s5;(11717L,;1342247273;76836015L,;1342247273076836015L,;;;;;;;;;;;;
5652;/s7;(21025L,;1342671233;111571293L,;1342671233111571293L,;;;;;;;;;;;;
5652;/s502;(15038L,;1342671233;100173843L,;1342671233100173843L,;;;;;;;;;;;;
5656;/s6;(8097L,;1342672097;600244181L,;1342672097600244181L,;;;;;;;;;;;;
5660;/s3103;(761L,;1342673890;63749024L,;1342673890063749024L,;;;;;;;;;;;;
5667;/s8003;(7761L,;1343423192;750310899L,;1343423192750310899L,;;;;;;;;;;;;
5674;/s3001;(6877L,;1343590564;71896019L,;1343590564071896019L,;;;;;;;;;;;;
5677;/s3302;(11845L,;1343590633;128011490L,;1343590633128011490L,;;;;;;;;;;;;
5678;/s5;(11879L,;1343590667;553636112L,;1343590667553636112L,;;;;;;;;;;;;
5681;/s3002;(8243L,;1343590958;817126016L,;1343590958817126016L,;;;;;;;;;;;;
5684;/s505;(8955L,;1343591043;450647045L,;1343591043450647045L,;;;;;;;;;;;;
5687;/s506;(6269L,;1343591223;455366136L,;1343591223455366136L,;;;;;;;;;;;;
5688;/s22;(18822L,;1343591256;765724968L,;1343591256765724968L,;;;;;;;;;;;;
5691;/s6;(8326L,;1343591322;628223488L,;1343591322628223488L,;;;;;;;;;;;;
5693;/s506;(6523L,;1343591453;462991160L,;1343591453462991160L,;;;;;;;;;;;;
5697;/s1001;(21798L,;1343591657;100094980L,;1343591657100094980L,;;;;;;;;;;;;
5698;/s7;(22090L,;1343591674;303302484L,;1343591674303302484L,;;;;;;;;;;;;
5698;/s501;(46610L,;1343591674;375009649L,;1343591674375009649L,;;;;;;;;;;;;
5699;/s509;(29188L,;1343591716;290087700L,;1343591716290087700L,;;;;;;;;;;;;
5704;/s509;(29455L,;1343592226;945192699L,;1343592226945192699L,;;;;;;;;;;;;
5710;/s3002;(8740L,;1343596098;806672433L,;1343596098806672433L,;;;;;;;;;;;;
5710;/s3002;(8741L,;1343596098;807108455L,;1343596098807108455L,;;;;;;;;;;;;
5718;/s601;(2166L,;1343602290;290330948L,;1343602290290330948L,;;;;;;;;;;;;
5724;/s301;(6389L,;1343610180;933912541L,;1343610180933912541L,;;;;;;;;;;;;
5751;/s3202;(12334L,;1343852038;933098734L,;1343852038933098734L,;;;;;;;;;;;;
5754;/s3105;(2785L,;1343852445;165409422L,;1343852445165409422L,;;;;;;;;;;;;
5755;/s3105;(2917L,;1343852498;251927656L,;1343852498251927656L,;;;;;;;;;;;;
5759;/s3105;(3361L,;1343852965;921785249L,;1343852965921785249L,;;;;;;;;;;;;
5763;/s8105;(7773L,;1343856704;818060012L,;1343856704818060012L,;;;;;;;;;;;;
5786;/s8002;(11192L,;1343859422;21089958L,;1343859422021089958L,;;;;;;;;;;;;
5786;/s8004;(2760L,;1343859421;976460841L,;1343859421976460841L,;;;;;;;;;;;;
5788;/s8001;(16500L,;1343859511;709595511L,;1343859511709595511L,;;;;;;;;;;;;
5815;/s1008;(3076L,;1343860733;261374392L,;1343860733261374392L,;;;;;;;;;;;;
5852;/s4004;(10332L,;1343867072;116101582L,;1343867072116101582L,;;;;;;;;;;;;
5859;/s4001;(3674L,;1343867309;686680969L,;1343867309686680969L,;;;;;;;;;;;;
5870;/s3203;(1181L,;1343869951;771443785L,;1343869951771443785L,;;;;;;;;;;;;
5871;/s3105;(3907L,;1343870270;694873723L,;1343870270694873723L,;;;;;;;;;;;;
5881;/s301;(6605L,;1343872893;701611353L,;1343872893701611353L,;;;;;;;;;;;;
5883;/s303;(7947L,;1343872964;566439861L,;1343872964566439861L,;;;;;;;;;;;;
5885;/s7;(23066L,;1343873451;531224285L,;1343873451531224285L,;;;;;;;;;;;;
5887;/s501;(47673L,;1343873681;420295421L,;1343873681420295421L,;;;;;;;;;;;;
5892;/s22;(20263L,;1343874198;320660817L,;1343874198320660817L,;;;;;;;;;;;;
5893;/s7;(23708L,;1343874261;437682853L,;1343874261437682853L,;;;;;;;;;;;;
5893;/s509;(29758L,;1343874261;375214181L,;1343874261375214181L,;;;;;;;;;;;;
5895;/s101;(6345L,;1343874413;934718897L,;1343874413934718897L,;;;;;;;;;;;;
5896;/s102;(4509L,;1343874477;859448921L,;1343874477859448921L,;;;;;;;;;;;;
5898;/s506;(7353L,;1343874640;841273517L,;1343874640841273517L,;;;;;;;;;;;;
5904;/s105;(1568L,;1343875046;361018159L,;1343875046361018159L,;;;;;;;;;;;;
5918;/s601;(2703L,;1343876298;633066797L,;1343876298633066797L,;;;;;;;;;;;;
5919;/s601;(2704L,;1343876298;923132151L,;1343876298923132151L,;;;;;;;;;;;;
5945;/s5;(13203L,;1344178493;46999927L,;1344178493046999927L,;;;;;;;;;;;;
5947;/s3002;(9243L,;1344178957;607058227L,;1344178957607058227L,;;;;;;;;;;;;
5963;/s305;(1122L,;1344225793;988850104L,;1344225793988850104L,;;;;;;;;;;;;
5967;/s305;(1282L,;1344226092;969688460L,;1344226092969688460L,;;;;;;;;;;;;
5967;/s101;(7044L,;1344226092;945305334L,;1344226092945305334L,;;;;;;;;;;;;
6015;/s3002;(9691L,;1345051294;154126302L,;1345051294154126302L,;;;;;;;;;;;;
6019;/s101;(7306L,;1345054464;615411868L,;1345054464615411868L,;;;;;;;;;;;;
6022;/s305;(1987L,;1345055263;19521460L,;1345055263019521460L,;;;;;;;;;;;;
6023;/s9;(23032L,;1345055285;520080723L,;1345055285520080723L,;;;;;;;;;;;;
6025;/s301;(8079L,;1345055463;55801181L,;1345055463055801181L,;;;;;;;;;;;;
6026;/s305;(2040L,;1345055539;623522391L,;1345055539623522391L,;;;;;;;;;;;;
6035;/s8002;(11537L,;1345058886;901017368L,;1345058886901017368L,;;;;;;;;;;;;
6047;/s8008;(3561L,;1345059611;226311737L,;1345059611226311737L,;;;;;;;;;;;;
6057;/s7001;(5795L,;1345066575;191502835L,;1345066575191502835L,;;;;;;;;;;;;
6059;/s7201;(5146L,;1345066871;146081682L,;1345066871146081682L,;;;;;;;;;;;;
6076;/s3201;(6802L,;1345946442;960147553L,;1345946442960147553L,;;;;;;;;;;;;
6077;/s503;(18590L,;1345949048;159176483L,;1345949048159176483L,;;;;;;;;;;;;
6077;/s506;(7848L,;1345949048;159176351L,;1345949048159176351L,;;;;;;;;;;;;
6081;/s8105;(7956L,;1345974866;515231915L,;1345974866515231915L,;;;;;;;;;;;;
6082;/s7201;(5720L,;1345975989;355957116L,;1345975989355957116L,;;;;;;;;;;;;
6083;/s7001;(5839L,;1345977152;719986679L,;1345977152719986679L,;;;;;;;;;;;;
6105;/s3201;(6889L,;1346352476;663944204L,;1346352476663944204L,;;;;;;;;;;;;
6110;/s103;(3547L,;1346353187;948173419L,;1346353187948173419L,;;;;;;;;;;;;
6112;/s102;(5480L,;1346354002;707104106L,;1346354002707104106L,;;;;;;;;;;;;
6115;/s103;(3668L,;1346354180;648790925L,;1346354180648790925L,;;;;;;;;;;;;
6116;/s509;(30466L,;1346354574;340068982L,;1346354574340068982L,;;;;;;;;;;;;
6118;/s3;(25503L,;1346354732;751859260L,;1346354732751859260L,;;;;;;;;;;;;
6118;/s5;(13730L,;1346354732;752196319L,;1346354732752196319L,;;;;;;;;;;;;
6120;/s5;(13778L,;1346354942;386192340L,;1346354942386192340L,;;;;;;;;;;;;
6120;/s502;(17342L,;1346354942;436607342L,;1346354942436607342L,;;;;;;;;;;;;
6136;/s202;(13134L,;1348005435;309974177L,;1348005435309974177L,;;;;;;;;;;;;
6138;/s202;(13200L,;1348007548;142251941L,;1348007548142251941L,;;;;;;;;;;;;
6139;/s202;(13251L,;1348007706;361633707L,;1348007706361633707L,;;;;;;;;;;;;
6153;/s3302;(12654L,;1348046073;686018146L,;1348046073686018146L,;;;;;;;;;;;;
6153;/s3302;(12655L,;1348046073;686022786L,;1348046073686022786L,;;;;;;;;;;;;
6154;/s102;(5654L,;1348060499;224593117L,;1348060499224593117L,;;;;;;;;;;;;
6155;/s8001;(18037L,;1348421380;819566381L,;1348421380819566381L,;;;;;;;;;;;;
6156;/s8007;(3119L,;1348444114;107236648L,;1348444114107236648L,;;;;;;;;;;;;
6158;/s8005;(5756L,;1348444554;635437517L,;1348444554635437517L,;;;;;;;;;;;;
6159;/s8002;(12456L,;1348444789;617007820L,;1348444789617007820L,;;;;;;;;;;;;
6163;/s303;(9614L,;1348448349;242673702L,;1348448349242673702L,;;;;;;;;;;;;
6173;/s9;(23612L,;1348582090;196823107L,;1348582090196823107L,;;;;;;;;;;;;
6174;/s6;(11387L,;1348582184;954554166L,;1348582184954554166L,;;;;;;;;;;;;
6177;/s303;(9695L,;1348585320;81320343L,;1348585320081320343L,;;;;;;;;;;;;
6182;/s3201;(7039L,;1350066741;1258826L,;1350066741001258826L,;;;;;;;;;;;;
6191;/s201;(11328L,;1350076791;980786250L,;1350076791980786250L,;;;;;;;;;;;;
6195;/s13;(25095L,;1350077663;655143481L,;1350077663655143481L,;;;;;;;;;;;;
6203;/s305;(2963L,;1351822096;506041169L,;1351822096506041169L,;;;;;;;;;;;;
6204;/s304;(31660L,;1351829866;739465903L,;1351829866739465903L,;;;;;;;;;;;;
6220;/s201;(12749L,;1351982778;184539152L,;1351982778184539152L,;;;;;;;;;;;;
6227;/s201;(13345L,;1351987495;657748674L,;1351987495657748674L,;;;;;;;;;;;;
6233;/s201;(13655L,;1354733013;750808293L,;1354733013750808293L,;;;;;;;;;;;;
6233;/s101;(8157L,;1354733013;719399104L,;1354733013719399104L,;;;;;;;;;;;;
6235;/s103;(4020L,;1355289074;9525865L,;1355289074009525865L,;;;;;;;;;;;;
6238;/s202;(13883L,;1360037816;258815032L,;1360037816258815032L,;;;;;;;;;;;;
